index,audio,효과음,image,이미지 등장시간,image effect,text3등장시간(s),텍스트 속도(s),text1,텍스트1 연출,text2,text3,텍스트3 연출,select1,select1 moving index,select2,select2 moving index,select3,select3 moving index
424,0,0,133.jpg,0,0,0,0,,0,,,0,0,425,0,0,0,0
425,0,0,134.jpg,0,0,0,0,,0,,,0,0,426,0,0,0,0
426,0,0,135.jpg,0,0,0,0,,0,,이제 남은 조직원들의 수는 4명. 남은 총알은 3발…',4,s30-1.jpg,427,s30-2.jpg,430,0,0
427,0,0,136.jpg,0,0,0,0,,0,,,0,0,428,0,0,0,0
428,0,0,137.jpg,0,0,0,0,,0,,,0,0,429,0,0,0,0
429,0,0,137.jpg,0,0,0,0,,0,,,0,0,430,0,0,0,0
430,0,0,138.jpg,0,0,0,0,,0,,한 명을 인질 삼아 총구를 겨누며 협박하는 과정에서 다리에 총을 맞아 이동이 어려워졌다…',4,select.jpg,414,0,0,0,0
431,0,0,128.jpg,0,0,0,0,,0,,에이미가 약에 취해 내 목소리를 못 들은거 같다..',4,0,432,0,0,0,0
432,0,0,139.jpg,0,0,0,0,,0,,3명을 처리하는데 성공했다. 이제 한 명만 남았다.',4,s31-1.jpg,433,s31-2.jpg,431,s31-3.jpg,435
433,0,0,140.jpg,0,0,0,0,,0,,조직원이 죽어서 아무런 단서를 얻지 못했다.,4,select.jpg,420,0,0,0,0
434,0,0,128.jpg,0,0,0,0,,0,,모두 처리했지만 싸우는 동안 또 다른 조직원이 에이미를 데리고 도망치는 바람에 놓치고 말았다.,4,0,435,0,0,0,0
435,0,0,128.jpg,0,0,0,0,,0,,아직 그리 멀리 가지 못했을 것이다.',4,s32-1.jpg,436,s32-2.jpg,440,s32-3.jpg,433
436,0,0,141.jpg,0,0,0,0,,0,데이빗,"""어디로 간 거지?""",2,0,437,0,0,0,0
437,0,0,141.jpg,0,0,0,0,,0,조직원,"""..포..기…하쇼…""",2,0,438,0,0,0,0
438,0,0,141.jpg,0,0,0,0,,0,데이빗,"""살고 싶지 않은 거냐? 말하면 살려는 주겠다.""",2,0,439,0,0,0,0
439,0,0,141.jpg,0,0,0,0,,0,조직원,"""..이미..늦었을..거…..주차장…""",2,0,440,0,0,0,0
440,0,0,142.jpg,0,0,0,0,주차장,1,,주차장에서 여자들이 화물차에 올라타고 있다.,4,s33-1.jpg,443,s33-2.jpg,442,0,0
441,0,0,142.jpg,0,0,0,0,주차장,1,,,0,0,442,0,0,0,0
442,0,0,143-1.jpg,0,0,0,0,Ending,1,,구출은 성공했지만 팔 하나를 잃었다..,4,0,488,0,0,0,0
443,0,0,142.jpg,0,0,0,0,,0,,누구를 쏘지?',4,s34-1.jpg,444,s34-2.jpg,442,0,0
444,0,0,142.jpg,0,0,0,0,Ending,0,,딸이 탑승중인 화물차를 몰고 도주에 성공했다.,4,0,488,0,0,0,0
445,0,0,142.jpg,0,0,0,0,Ending,0,,화물차에 달려가서 에이미를 빼내는데 성공했다.,4,0,488,0,0,0,0
446,0,0,128.jpg,0,0,0,0,,0,데이빗,"""선착순이라던데..저 애는 되게 빨리 팔렸네요. 어디로 가는 거죠?""",2,0,447,0,0,0,0
447,0,0,128.jpg,0,0,0,0,,0,남자3,"""중국인이죠. 뭐. 쓸 만한 건 중국인들이 다 쓸어가요.""",2,0,448,0,0,0,0
448,0,0,128.jpg,0,0,0,0,,0,,그럼 중국으로 가는 건가?',4,s35-1.jpg,449,s35-2.jpg,446,s35-3.jpg,446
449,0,0,144.jpg,0,0,0,0,항구,0,,아무리 기다려도 오지 않는다.',4,0,448,0,0,0,0
450,0,0,142.jpg,0,0,0,0,,0,,에이미가 조직원의 지시에 따라 화물 트럭에 탑승하기 위해 대기하고 있다.,4,0,451,0,0,0,0
451,0,0,142.jpg,0,0,0,0,,0,,그런데. 조직원 하나가 이상한 낌새를 눈치채고 총을 장전한다.,4,0,452,0,0,0,0
452,0,0,142.jpg,0,0,0,0,,0,,이대로 있다간 걸릴꺼 같다.',4,s36-1.jpg,454,s36-2.jpg,453,s36-3.jpg,453
453,0,0,15.jpg,0,0,0,0,,0,,나를 의심하고 뒤따라오던 조직원에게 습격을 당했다.',4,select.jpg,450,0,0,0,0
454,0,0,145.jpg,0,0,0,0,,0,,빼앗은 노인 옷에 차 키가 있다. 하지만 너무 많은 차량이 주차되어있다. 어떤 차일까?,4,s37-1.jpg,455,s37-2.jpg,455,s37-3.jpg,456
455,0,0,15.jpg,0,0,0,0,,0,,문이 안 열린다.,4,select.jpg,450,0,0,0,0
456,0,0,146.jpg,0,0,0,0,,0,,문이 열리고 시동이 걸렸다.,4,0,457,0,0,0,0
457,0,0,146.jpg,0,0,0,0,,0,,여자들은 화물칸에 올라타고 있고. 나를 예의주시하던 조직원은 여전히 나를 경계하고 있다.',4,s38-1.jpg,458,s38-2.jpg,459,s38-3.jpg,458
458,0,0,15.jpg,0,0,0,0,,0,,조직원들에게 걸렸다.,4,select.jpg,450,0,0,0,0
459,0,0,142.jpg,0,0,0,0,,0,,몇 분 후… 주차장에서 화물차들이 줄지어 나오는게 보인다.',4,0,460,0,0,0,0
460,0,0,142.jpg,0,0,0,0,,0,,에이미가 여러 화물차 중에 어떤 화물차에 탑승했는지 모르겠다.',4,s39-1.jpg,462,s39-2.jpg,461,s39-3.jpg,461
461,0,0,15.jpg,0,0,0,0,,0,,여기가 아닌가 보다.',4,select.jpg,460,0,0,0,0
462,0,0,142.jpg,0,0,0,0,,0,,중국..최근에 중국에서 와인 수입량이 늘었으니. 중국이라면 와인 차량으로 위장했을 가능성이 높다.',4,0,462,0,0,0,0
463,0,0,144.jpg,0,0,0,0,,0,,제대로 따라온 것 같다. 와인 차량이 항구에 도착했다. 여자들이 선박에 실리기 전 컨테이너 박스로 옮겨지고 있다.',4,0,463,0,0,0,0
464,0,0,144.jpg,0,0,0,0,,0,,어떻게 구출할까?',4,s40-1.jpg,465,s40-2.jpg,476,s40-3.jpg,471
465,0,0,149.jpg,0,0,0,0,,0,,조직원이 한눈 판 사이 데이빗이 컨테이너로 안으로 들어왔다.,4,0,466,0,0,0,0
466,0,0,143-2.jpg,0,0,0,0,,0,데이빗,"""에이미!!!""",3,0,467,0,0,0,0
467,0,0,143-2.jpg,0,0,0,0,,0,에이미,"""아빠!!!""",3,0,468,0,0,0,0
468,0,0,143-2.jpg,0,0,0,0,,0,,문이 잠기고 말았다.,4,0,469,0,0,0,0
469,0,0,143-2.jpg,0,0,0,0,,0,,안에서 문을 열 방법이 없어 속수무책으로 컨테이너에 갇히게 되었다.,4,0,470,0,0,0,0
470,0,0,143-2.jpg,0,0,0,0,Ending,0,,그래도 에이미를 찾았으니 다행인 걸까?',4,0,488,0,0,0,0
471,0,0,147.jpg,0,0,0,0,,0,조직원,"""저 새끼 뭐야! 잡아!!""",3,0,472,0,0,0,0
472,0,0,147.jpg,0,0,0,0,,0,데이빗,"""에이미!!!! 어서 나와!!!!!""",3,0,473,0,0,0,0
473,0,0,147.jpg,0,0,0,0,,0,,겁에 질린 여자들은 나오지 않았다.,4,0,474,0,0,0,0
474,0,0,147.jpg,0,0,0,0,,0,데이빗,"""에이미!!!""",3,0,475,0,0,0,0
475,0,0,147.jpg,0,0,0,0,Ending,0,,총격전을 벌이는 순간에 컨테이너 문이 닫히고 말았다.,4,0,488,0,0,0,0
476,0,0,147.jpg,0,0,0,0,,0,,데이빗이 컨테이너 근처까지 접근하는데 성공했다.,4,0,477,0,0,0,0
477,0,0,147.jpg,0,0,0,0,,0,,선박 전체에 불을 질러야 할까. 아니면 에이미가 있는 컨테이너에만 불을 낼까. 둘 다 위험성이 너무 크다.',4,s41-1.jpg,479,s41-2.jpg,478,0,0
478,0,0,148.jpg,0,0,0,0,Ending,0,,선박 전체에 불이 빠르게 퍼져 아비규환이 되어버렸다.,4,0,488,0,0,0,0
479,0,0,150.jpg,0,0,0,0,,0,,불을 보고 놀란 여자들이 비명을 지르며 바깥으로 뛰쳐나온다.,4,0,480,0,0,0,0
480,0,0,150.jpg,0,0,0,0,,0,,조직원들도 놀라서 당황한다.,4,0,481,0,0,0,0
481,0,0,150.jpg,0,0,0,0,,0,,에이미가 보인다.,4,0,482,0,0,0,0
482,0,0,146.jpg,0,0,0,0,,0,데이빗,"""에이미!!!""",3,0,483,0,0,0,0
483,0,0,146.jpg,0,0,0,0,,0,에이미,"""아빠!!!""",3,0,484,0,0,0,0
484,0,0,146.jpg,0,0,0,0,,0,데이빗,"""뛰어!에이미!!!뛰어!!!""",3,0,485,0,0,0,0
485,0,0,146.jpg,0,0,0,0,,0,데이빗,"""얼른타!!""",3,0,486,0,0,0,0
486,0,0,146.jpg,0,0,0,0,,0,,에이미와 함께 차에 탑승하는 데이빗.,4,0,487,0,0,0,0
487,0,0,146.jpg,0,0,0,0,Ending,0,,에이미를 데리고 항구를 유유히 떠나는 데이빗.,4,0,488,0,0,0,0
